"","date.r","year","month","depth","T_C","EC25_uS","DO_mgL","profile_seq","lake","location","campaign"
"2068",2020-08-28,2020,8,11.3,8.955,518.104,-0.002,1,"hs","sampling",2
"2069",2020-08-28,2020,8,11.4,8.929,520.15,-0.003,1,"hs","sampling",2
"2070",2020-08-28,2020,8,11.5,8.91,553.8,-0.008,1,"hs","sampling",2
"2071",2020-08-28,2020,8,11.6,8.987,571.754,-0.01,1,"hs","sampling",2
"2072",2020-08-31,2020,8,0.5,20.662,253.127,9.516,1,"st","sampling",2
"2073",2020-08-31,2020,8,0.6,20.667,252.934,9.564,1,"st","sampling",2
"2074",2020-08-31,2020,8,0.7,20.666,252.654,9.58,1,"st","sampling",2
"2075",2020-08-31,2020,8,0.8,20.666,252.622,9.599,1,"st","sampling",2
"2076",2020-08-31,2020,8,0.9,20.657,252.681,9.606,1,"st","sampling",2
"2077",2020-08-31,2020,8,1,20.656,252.743,9.617,1,"st","sampling",2
"2078",2020-08-31,2020,8,1.1,20.645,252.576,9.617,1,"st","sampling",2
"2079",2020-08-31,2020,8,1.2,20.639,252.5,9.626,1,"st","sampling",2
"2080",2020-08-31,2020,8,1.3,20.632,252.505,9.637,1,"st","sampling",2
"2081",2020-08-31,2020,8,1.4,20.632,252.353,9.644,1,"st","sampling",2
"2082",2020-08-31,2020,8,1.5,20.627,252.352,9.647,1,"st","sampling",2
"2083",2020-08-31,2020,8,1.6,20.625,252.275,9.651,1,"st","sampling",2
"2084",2020-08-31,2020,8,1.7,20.618,252.251,9.661,1,"st","sampling",2
"2085",2020-08-31,2020,8,1.8,20.601,252.276,9.656,1,"st","sampling",2
"2086",2020-08-31,2020,8,1.9,20.591,252.302,9.655,1,"st","sampling",2
"2087",2020-08-31,2020,8,2,20.589,252.24,9.672,1,"st","sampling",2
"2088",2020-08-31,2020,8,2.1,20.584,252.292,9.674,1,"st","sampling",2
"2089",2020-08-31,2020,8,2.2,20.583,252.24,9.667,1,"st","sampling",2
"2090",2020-08-31,2020,8,2.3,20.582,252.275,9.673,1,"st","sampling",2
"2091",2020-08-31,2020,8,2.4,20.579,252.326,9.673,1,"st","sampling",2
"2092",2020-08-31,2020,8,2.5,20.58,252.25,9.677,1,"st","sampling",2
"2093",2020-08-31,2020,8,2.6,20.576,252.236,9.663,1,"st","sampling",2
"2094",2020-08-31,2020,8,2.7,20.572,252.257,9.665,1,"st","sampling",2
"2095",2020-08-31,2020,8,2.8,20.569,252.209,9.68,1,"st","sampling",2
"2096",2020-08-31,2020,8,2.9,20.566,252.133,9.671,1,"st","sampling",2
"2097",2020-08-31,2020,8,3,20.557,252.12,9.679,1,"st","sampling",2
"2098",2020-08-31,2020,8,3.1,20.554,252.109,9.684,1,"st","sampling",2
"2099",2020-08-31,2020,8,3.2,20.545,252.227,9.686,1,"st","sampling",2
"2100",2020-08-31,2020,8,3.3,20.541,252.24,9.67,1,"st","sampling",2
"2101",2020-08-31,2020,8,3.4,20.54,252.262,9.676,1,"st","sampling",2
"2102",2020-08-31,2020,8,3.5,20.539,252.17,9.682,1,"st","sampling",2
"2103",2020-08-31,2020,8,3.6,20.537,252.19,9.693,1,"st","sampling",2
"2104",2020-08-31,2020,8,3.7,20.535,252.198,9.678,1,"st","sampling",2
"2105",2020-08-31,2020,8,3.8,20.535,252.255,9.673,1,"st","sampling",2
"2106",2020-08-31,2020,8,3.9,20.531,252.169,9.665,1,"st","sampling",2
"2107",2020-08-31,2020,8,4,20.53,252.169,9.68,1,"st","sampling",2
"2108",2020-08-31,2020,8,4.1,20.527,252.245,9.674,1,"st","sampling",2
"2109",2020-08-31,2020,8,4.2,20.532,252.354,9.669,1,"st","sampling",2
"2110",2020-08-31,2020,8,4.3,20.526,252.201,9.661,1,"st","sampling",2
"2111",2020-08-31,2020,8,4.4,20.522,252.291,9.676,1,"st","sampling",2
"2112",2020-08-31,2020,8,4.5,20.517,252.31,9.667,1,"st","sampling",2
"2113",2020-08-31,2020,8,4.6,20.515,252.236,9.671,1,"st","sampling",2
"2114",2020-08-31,2020,8,4.7,20.515,252.227,9.678,1,"st","sampling",2
"2115",2020-08-31,2020,8,4.8,20.513,252.293,9.668,1,"st","sampling",2
"2116",2020-08-31,2020,8,4.9,20.513,252.199,9.657,1,"st","sampling",2
"2117",2020-08-31,2020,8,5,20.511,252.203,9.666,1,"st","sampling",2
"2118",2020-08-31,2020,8,5.1,20.512,252.179,9.664,1,"st","sampling",2
"2119",2020-08-31,2020,8,5.2,20.51,252.184,9.673,1,"st","sampling",2
"2120",2020-08-31,2020,8,5.3,20.508,252.21,9.663,1,"st","sampling",2
"2121",2020-08-31,2020,8,5.4,20.506,252.187,9.653,1,"st","sampling",2
"2122",2020-08-31,2020,8,5.5,20.502,252.226,9.647,1,"st","sampling",2
"2123",2020-08-31,2020,8,5.6,20.5,252.235,9.651,1,"st","sampling",2
"2124",2020-08-31,2020,8,5.7,20.497,252.24,9.649,1,"st","sampling",2
"2125",2020-08-31,2020,8,5.8,20.495,252.252,9.651,1,"st","sampling",2
"2126",2020-08-31,2020,8,5.9,20.494,252.254,9.655,1,"st","sampling",2
"2127",2020-08-31,2020,8,6,20.492,252.246,9.637,1,"st","sampling",2
"2128",2020-08-31,2020,8,6.1,20.492,252.243,9.643,1,"st","sampling",2
"2129",2020-08-31,2020,8,6.2,20.491,252.259,9.626,1,"st","sampling",2
"2130",2020-08-31,2020,8,6.3,20.488,252.375,9.642,1,"st","sampling",2
"2131",2020-08-31,2020,8,6.4,20.486,252.357,9.633,1,"st","sampling",2
"2132",2020-08-31,2020,8,6.5,20.486,252.373,9.627,1,"st","sampling",2
"2133",2020-08-31,2020,8,6.6,20.484,252.413,9.613,1,"st","sampling",2
"2134",2020-08-31,2020,8,6.7,20.459,252.662,9.61,1,"st","sampling",2
"2135",2020-08-31,2020,8,6.8,20.438,252.822,9.602,1,"st","sampling",2
"2136",2020-08-31,2020,8,6.9,20.399,253.107,9.585,1,"st","sampling",2
"2137",2020-08-31,2020,8,7,20.359,253.446,9.536,1,"st","sampling",2
"2138",2020-08-31,2020,8,7.1,20.347,253.527,9.503,1,"st","sampling",2
"2139",2020-08-31,2020,8,7.2,20.339,253.591,9.468,1,"st","sampling",2
"2140",2020-08-31,2020,8,7.3,20.313,253.73,9.433,1,"st","sampling",2
"2141",2020-08-31,2020,8,7.4,20.241,254.044,9.44,1,"st","sampling",2
"2142",2020-08-31,2020,8,7.5,20.127,254.655,9.429,1,"st","sampling",2
"2143",2020-08-31,2020,8,7.6,20.075,254.93,9.423,1,"st","sampling",2
"2144",2020-08-31,2020,8,7.7,20.049,255.07,9.399,1,"st","sampling",2
"2145",2020-08-31,2020,8,7.8,20.033,254.925,9.341,1,"st","sampling",2
"2146",2020-08-31,2020,8,7.9,20.015,254.802,9.307,1,"st","sampling",2
"2147",2020-08-31,2020,8,8,19.98,254.552,9.299,1,"st","sampling",2
"2148",2020-08-31,2020,8,8.1,19.849,254.838,9.275,1,"st","sampling",2
"2149",2020-08-31,2020,8,8.2,19.633,257.744,9.25,1,"st","sampling",2
"2150",2020-08-31,2020,8,8.3,19.367,264.251,9.241,1,"st","sampling",2
"2151",2020-08-31,2020,8,8.4,18.833,270.689,9.234,1,"st","sampling",2
"2152",2020-08-31,2020,8,8.5,17.965,276.445,9.252,1,"st","sampling",2
"2153",2020-08-31,2020,8,8.6,17.092,283.373,9.052,1,"st","sampling",2
"2154",2020-08-31,2020,8,8.7,16.701,280.638,8.985,1,"st","sampling",2
"2155",2020-08-31,2020,8,8.8,16.247,282.504,9.006,1,"st","sampling",2
"2156",2020-08-31,2020,8,8.9,16.022,283.453,9.007,1,"st","sampling",2
"2157",2020-08-31,2020,8,9,15.615,284.156,9.087,1,"st","sampling",2
"2158",2020-08-31,2020,8,9.1,15.383,284.197,9.158,1,"st","sampling",2
"2159",2020-08-31,2020,8,9.2,14.874,285.822,9.288,1,"st","sampling",2
"2160",2020-08-31,2020,8,9.3,14.439,287.5,9.446,1,"st","sampling",2
"2161",2020-08-31,2020,8,9.4,14.097,288.24,9.621,1,"st","sampling",2
"2162",2020-08-31,2020,8,9.5,13.732,289.619,9.799,1,"st","sampling",2
"2163",2020-08-31,2020,8,9.6,13.287,293.728,10.292,1,"st","sampling",2
"2164",2020-08-31,2020,8,9.7,13.149,291.513,10.42,1,"st","sampling",2
"2165",2020-08-31,2020,8,9.8,12.932,291.816,10.553,1,"st","sampling",2
"2166",2020-08-31,2020,8,9.9,12.579,290.48,10.718,1,"st","sampling",2
"2167",2020-08-31,2020,8,10,12.348,289.994,10.867,1,"st","sampling",2
"2168",2020-08-31,2020,8,10.1,12.204,290.184,10.956,1,"st","sampling",2
"2169",2020-08-31,2020,8,10.2,11.889,291.56,11.149,1,"st","sampling",2
"2170",2020-08-31,2020,8,10.3,11.644,293.436,11.338,1,"st","sampling",2
"2171",2020-08-31,2020,8,10.4,11.375,294.752,11.607,1,"st","sampling",2
"2172",2020-08-31,2020,8,10.5,11.227,293.795,11.723,1,"st","sampling",2
"2173",2020-08-31,2020,8,10.6,11.058,293.978,11.818,1,"st","sampling",2
"2174",2020-08-31,2020,8,10.7,10.887,294.945,11.903,1,"st","sampling",2
"2175",2020-08-31,2020,8,10.8,10.779,295.472,11.996,1,"st","sampling",2
"2176",2020-08-31,2020,8,10.9,10.583,296.214,12.108,1,"st","sampling",2
"2177",2020-08-31,2020,8,11,10.465,296.346,12.155,1,"st","sampling",2
"2178",2020-08-31,2020,8,11.1,10.347,296.843,12.19,1,"st","sampling",2
"2179",2020-08-31,2020,8,11.2,10.238,297.721,12.257,1,"st","sampling",2
"2180",2020-08-31,2020,8,11.3,10.066,297.658,12.259,1,"st","sampling",2
"2181",2020-08-31,2020,8,11.4,9.943,298.038,12.263,1,"st","sampling",2
"2182",2020-08-31,2020,8,11.5,9.864,298.353,12.274,1,"st","sampling",2
"2183",2020-08-31,2020,8,11.6,9.639,299.856,12.253,1,"st","sampling",2
"2184",2020-08-31,2020,8,11.7,9.467,300.962,12.178,1,"st","sampling",2
"2185",2020-08-31,2020,8,11.8,9.377,301.129,12.111,1,"st","sampling",2
"2186",2020-08-31,2020,8,11.9,9.245,302.08,12.008,1,"st","sampling",2
"2187",2020-08-31,2020,8,12,9.156,302.568,11.935,1,"st","sampling",2
"2188",2020-08-31,2020,8,12.1,9.004,304.009,11.669,1,"st","sampling",2
"2189",2020-08-31,2020,8,12.2,8.958,303.404,11.563,1,"st","sampling",2
"2190",2020-08-31,2020,8,12.3,8.863,303.571,11.449,1,"st","sampling",2
"2191",2020-08-31,2020,8,12.4,8.721,304.735,11.299,1,"st","sampling",2
"2192",2020-08-31,2020,8,12.5,8.663,305.224,11.201,1,"st","sampling",2
"2193",2020-08-31,2020,8,12.6,8.602,305.575,11.022,1,"st","sampling",2
"2194",2020-08-31,2020,8,12.7,8.559,306.065,10.89,1,"st","sampling",2
"2195",2020-08-31,2020,8,12.8,8.497,307.5,10.26,1,"st","sampling",2
"2196",2020-08-31,2020,8,12.9,8.447,306.496,10.093,1,"st","sampling",2
"2197",2020-08-31,2020,8,13,8.355,307.896,9.954,1,"st","sampling",2
"2198",2020-08-31,2020,8,13.1,8.313,307.978,9.525,1,"st","sampling",2
"2199",2020-08-31,2020,8,13.2,8.217,308.904,9.399,1,"st","sampling",2
"2200",2020-08-31,2020,8,13.3,8.181,309.066,9.325,1,"st","sampling",2
"2201",2020-08-31,2020,8,13.4,8.115,309.814,9.136,1,"st","sampling",2
"2202",2020-08-31,2020,8,13.5,8.051,310.168,8.945,1,"st","sampling",2
"2203",2020-08-31,2020,8,13.6,8.003,310.227,8.817,1,"st","sampling",2
"2204",2020-08-31,2020,8,13.7,7.953,310.309,8.684,1,"st","sampling",2
"2205",2020-08-31,2020,8,13.8,7.851,311.678,8.44,1,"st","sampling",2
"2206",2020-08-31,2020,8,13.9,7.766,312.287,8.145,1,"st","sampling",2
"2207",2020-08-31,2020,8,14,7.696,313.082,7.94,1,"st","sampling",2
"2208",2020-08-31,2020,8,14.1,7.619,312.266,7.71,1,"st","sampling",2
"2209",2020-08-31,2020,8,14.2,7.557,311.546,7.543,1,"st","sampling",2
"2210",2020-08-31,2020,8,14.3,7.494,311.917,7.37,1,"st","sampling",2
"2211",2020-08-31,2020,8,14.4,7.382,313.793,6.89,1,"st","sampling",2
"2212",2020-08-31,2020,8,14.5,7.334,312.698,6.587,1,"st","sampling",2
"2213",2020-08-31,2020,8,14.6,7.238,312.769,6.449,1,"st","sampling",2
"2214",2020-08-31,2020,8,14.7,7.157,313.29,6.306,1,"st","sampling",2
"2215",2020-08-31,2020,8,14.8,7.104,313.575,6.159,1,"st","sampling",2
"2216",2020-08-31,2020,8,14.9,7.05,313.495,6.029,1,"st","sampling",2
"2217",2020-08-31,2020,8,15,6.987,313.387,5.901,1,"st","sampling",2
"2218",2020-08-31,2020,8,15.1,6.936,313.302,5.817,1,"st","sampling",2
"2219",2020-08-31,2020,8,15.2,6.86,313.569,5.674,1,"st","sampling",2
"2220",2020-08-31,2020,8,15.3,6.804,313.622,5.534,1,"st","sampling",2
"2221",2020-08-31,2020,8,15.4,6.778,313.482,5.433,1,"st","sampling",2
"2222",2020-08-31,2020,8,15.5,6.745,313.602,5.339,1,"st","sampling",2
"2223",2020-08-31,2020,8,15.6,6.704,313.718,5.202,1,"st","sampling",2
"2224",2020-08-31,2020,8,15.7,6.686,313.596,5.115,1,"st","sampling",2
"2225",2020-08-31,2020,8,15.8,6.662,313.235,5.037,1,"st","sampling",2
"2226",2020-08-31,2020,8,15.9,6.632,312.939,4.951,1,"st","sampling",2
"2227",2020-08-31,2020,8,16,6.581,313.289,4.82,1,"st","sampling",2
"2228",2020-08-31,2020,8,16.1,6.556,313.094,4.741,1,"st","sampling",2
"2229",2020-08-31,2020,8,16.2,6.541,312.866,4.636,1,"st","sampling",2
"2230",2020-08-31,2020,8,16.3,6.535,312.842,4.582,1,"st","sampling",2
"2231",2020-08-31,2020,8,16.4,6.531,313.011,4.555,1,"st","sampling",2
"2232",2020-08-31,2020,8,16.5,6.516,313.256,4.494,1,"st","sampling",2
"2233",2020-08-31,2020,8,16.6,6.501,313.341,4.46,1,"st","sampling",2
"2234",2020-08-31,2020,8,16.7,6.491,313.426,4.401,1,"st","sampling",2
"2235",2020-08-31,2020,8,16.8,6.474,313.709,4.349,1,"st","sampling",2
"2236",2020-08-31,2020,8,16.9,6.454,314.063,4.285,1,"st","sampling",2
"2237",2020-08-31,2020,8,17,6.458,313.602,4.195,1,"st","sampling",2
"2238",2020-08-31,2020,8,17.1,6.441,313.443,4.147,1,"st","sampling",2
"2239",2020-08-31,2020,8,17.2,6.423,313.319,4.123,1,"st","sampling",2
"2240",2020-08-31,2020,8,17.3,6.408,313.274,4.096,1,"st","sampling",2
"2241",2020-08-31,2020,8,17.4,6.391,312.926,4.04,1,"st","sampling",2
"2242",2020-08-31,2020,8,17.5,6.377,312.857,4.006,1,"st","sampling",2
"2243",2020-08-31,2020,8,17.6,6.368,312.741,3.973,1,"st","sampling",2
"2244",2020-08-31,2020,8,17.7,6.359,312.763,3.932,1,"st","sampling",2
"2245",2020-08-31,2020,8,17.8,6.351,312.835,3.9,1,"st","sampling",2
"2246",2020-08-31,2020,8,17.9,6.347,312.818,3.884,1,"st","sampling",2
"2247",2020-08-31,2020,8,18,6.339,313.261,3.868,1,"st","sampling",2
"2248",2020-08-31,2020,8,18.1,6.342,313.734,3.844,1,"st","sampling",2
"2249",2020-08-31,2020,8,18.2,6.332,313.186,3.829,1,"st","sampling",2
"2250",2020-08-31,2020,8,18.3,6.334,312.978,3.814,1,"st","sampling",2
"2251",2020-08-31,2020,8,18.4,6.326,312.736,3.781,1,"st","sampling",2
"2252",2020-08-31,2020,8,18.5,6.315,312.81,3.757,1,"st","sampling",2
"2253",2020-08-31,2020,8,18.6,6.301,312.846,3.722,1,"st","sampling",2
"2254",2020-08-31,2020,8,18.7,6.3,312.765,3.707,1,"st","sampling",2
"2255",2020-08-31,2020,8,18.8,6.302,312.638,3.691,1,"st","sampling",2
"2256",2020-08-31,2020,8,18.9,6.296,312.64,3.675,1,"st","sampling",2
"2257",2020-08-31,2020,8,19,6.28,312.597,3.65,1,"st","sampling",2
"2258",2020-08-31,2020,8,19.1,6.278,312.603,3.631,1,"st","sampling",2
"2259",2020-08-31,2020,8,19.2,6.264,312.74,3.609,1,"st","sampling",2
"2260",2020-08-31,2020,8,19.3,6.259,312.557,3.59,1,"st","sampling",2
"2261",2020-08-31,2020,8,19.4,6.259,312.369,3.569,1,"st","sampling",2
"2262",2020-08-31,2020,8,19.5,6.253,312.232,3.555,1,"st","sampling",2
"2263",2020-08-31,2020,8,19.6,6.238,312.35,3.542,1,"st","sampling",2
"2264",2020-08-31,2020,8,19.7,6.231,312.244,3.534,1,"st","sampling",2
"2265",2020-08-31,2020,8,19.8,6.226,312.225,3.525,1,"st","sampling",2
"2266",2020-08-31,2020,8,19.9,6.22,312.381,3.518,1,"st","sampling",2
"2267",2020-08-31,2020,8,20,6.204,312.543,3.5,1,"st","sampling",2
"2268",2020-08-31,2020,8,20.1,6.213,312.426,3.484,1,"st","sampling",2
"2269",2020-08-31,2020,8,20.2,6.204,312.587,3.463,1,"st","sampling",2
"2270",2020-08-31,2020,8,20.3,6.201,312.735,3.419,1,"st","sampling",2
"2271",2020-08-31,2020,8,20.4,6.195,312.673,3.383,1,"st","sampling",2
"2272",2020-08-31,2020,8,20.5,6.199,312.484,3.328,1,"st","sampling",2
"2273",2020-08-31,2020,8,20.6,6.192,312.421,3.289,1,"st","sampling",2
"2274",2020-08-31,2020,8,20.7,6.182,312.437,3.249,1,"st","sampling",2
"2275",2020-08-31,2020,8,20.8,6.177,312.557,3.213,1,"st","sampling",2
"2276",2020-08-31,2020,8,20.9,6.17,312.573,3.182,1,"st","sampling",2
"2277",2020-08-31,2020,8,21,6.169,312.476,3.16,1,"st","sampling",2
"2278",2020-08-31,2020,8,21.1,6.17,312.46,3.125,1,"st","sampling",2
"2279",2020-08-31,2020,8,21.2,6.164,312.588,3.095,1,"st","sampling",2
"2280",2020-08-31,2020,8,21.3,6.168,312.354,3.06,1,"st","sampling",2
"2281",2020-08-31,2020,8,21.4,6.168,312.214,3.048,1,"st","sampling",2
"2282",2020-08-31,2020,8,21.5,6.166,312.186,3.038,1,"st","sampling",2
"2283",2020-08-31,2020,8,21.6,6.158,312.284,3.025,1,"st","sampling",2
"2284",2020-08-31,2020,8,21.7,6.15,312.286,3.015,1,"st","sampling",2
"2285",2020-08-31,2020,8,21.8,6.142,312.27,3.004,1,"st","sampling",2
"2286",2020-08-31,2020,8,21.9,6.134,312.207,2.995,1,"st","sampling",2
"2287",2020-08-31,2020,8,22,6.123,312.16,2.985,1,"st","sampling",2
"2288",2020-08-31,2020,8,22.1,6.118,312.234,2.975,1,"st","sampling",2
"2289",2020-08-31,2020,8,22.2,6.111,312.265,2.961,1,"st","sampling",2
"2290",2020-08-31,2020,8,22.3,6.113,312.21,2.946,1,"st","sampling",2
"2291",2020-08-31,2020,8,22.4,6.101,312.397,2.923,1,"st","sampling",2
"2292",2020-08-31,2020,8,22.5,6.092,312.356,2.896,1,"st","sampling",2
"2293",2020-08-31,2020,8,22.6,6.087,312.449,2.862,1,"st","sampling",2
"2294",2020-08-31,2020,8,22.7,6.082,312.55,2.818,1,"st","sampling",2
"2295",2020-08-31,2020,8,22.8,6.08,312.537,2.77,1,"st","sampling",2
"2296",2020-08-31,2020,8,22.9,6.078,312.521,2.724,1,"st","sampling",2
"2297",2020-08-31,2020,8,23,6.076,312.558,2.677,1,"st","sampling",2
"2298",2020-08-31,2020,8,23.1,6.073,312.648,2.6,1,"st","sampling",2
"2299",2020-08-31,2020,8,23.2,6.071,312.794,2.512,1,"st","sampling",2
"2300",2020-08-31,2020,8,23.3,6.069,312.686,2.481,1,"st","sampling",2
"2301",2020-08-31,2020,8,23.4,6.07,312.612,2.436,1,"st","sampling",2
"2302",2020-08-31,2020,8,23.5,6.062,312.758,2.388,1,"st","sampling",2
"2303",2020-08-31,2020,8,23.6,6.065,312.696,2.367,1,"st","sampling",2
"2304",2020-08-31,2020,8,23.7,6.068,312.602,2.347,1,"st","sampling",2
"2305",2020-08-31,2020,8,23.8,6.065,312.744,2.324,1,"st","sampling",2
"2306",2020-08-31,2020,8,23.9,6.064,312.559,2.291,1,"st","sampling",2
"2307",2020-08-31,2020,8,24,6.059,312.589,2.262,1,"st","sampling",2
"2308",2020-08-31,2020,8,24.1,6.055,312.799,2.206,1,"st","sampling",2
"2309",2020-08-31,2020,8,24.2,6.056,312.972,2.12,1,"st","sampling",2
"2310",2020-08-31,2020,8,24.3,6.052,312.687,2.064,1,"st","sampling",2
"2311",2020-08-31,2020,8,24.4,6.058,312.706,2.006,1,"st","sampling",2
"2312",2020-08-31,2020,8,24.5,6.049,312.831,1.945,1,"st","sampling",2
"2313",2020-08-31,2020,8,24.6,6.048,312.772,1.886,1,"st","sampling",2
"2314",2020-08-31,2020,8,24.7,6.051,312.708,1.849,1,"st","sampling",2
"2315",2020-08-31,2020,8,24.8,6.048,312.703,1.794,1,"st","sampling",2
"2316",2020-08-31,2020,8,24.9,6.042,312.623,1.761,1,"st","sampling",2
"2317",2020-08-31,2020,8,25,6.041,312.573,1.716,1,"st","sampling",2
"2318",2020-08-31,2020,8,25.1,6.038,312.62,1.69,1,"st","sampling",2
"2319",2020-08-31,2020,8,25.2,6.032,312.652,1.658,1,"st","sampling",2
"2320",2020-08-31,2020,8,25.3,6.033,312.74,1.631,1,"st","sampling",2
"2321",2020-08-31,2020,8,25.4,6.03,312.734,1.603,1,"st","sampling",2
"2322",2020-08-31,2020,8,25.5,6.033,312.806,1.584,1,"st","sampling",2
"2323",2020-08-31,2020,8,25.6,6.029,312.974,1.552,1,"st","sampling",2
"2324",2020-08-31,2020,8,25.7,6.022,312.957,1.516,1,"st","sampling",2
"2325",2020-08-31,2020,8,25.8,6.021,312.832,1.486,1,"st","sampling",2
"2326",2020-08-31,2020,8,25.9,6.017,312.8,1.447,1,"st","sampling",2
"2327",2020-08-31,2020,8,26,6.014,312.899,1.403,1,"st","sampling",2
"2328",2020-08-31,2020,8,26.1,6.009,313.12,1.331,1,"st","sampling",2
"2329",2020-08-31,2020,8,26.2,6.011,313,1.27,1,"st","sampling",2
"2330",2020-08-31,2020,8,26.3,6.013,312.94,1.234,1,"st","sampling",2
"2331",2020-08-31,2020,8,26.4,6.015,312.887,1.183,1,"st","sampling",2
"2332",2020-08-31,2020,8,26.5,6.013,313.042,1.151,1,"st","sampling",2
"2333",2020-08-31,2020,8,26.6,6.017,312.916,1.111,1,"st","sampling",2
"2334",2020-08-31,2020,8,26.7,6.013,312.967,1.087,1,"st","sampling",2
"2335",2020-08-31,2020,8,26.8,6.01,312.96,1.054,1,"st","sampling",2
"2336",2020-08-31,2020,8,26.9,6.01,312.983,1.036,1,"st","sampling",2
"2337",2020-08-31,2020,8,27,6.005,313.088,1.01,1,"st","sampling",2
"2338",2020-08-31,2020,8,27.1,6.013,313.011,0.995,1,"st","sampling",2
"2339",2020-08-31,2020,8,27.2,6.009,313.092,0.972,1,"st","sampling",2
"2340",2020-08-31,2020,8,27.3,6.003,313.188,0.944,1,"st","sampling",2
"2341",2020-08-31,2020,8,27.4,6.004,313.146,0.93,1,"st","sampling",2
"2342",2020-08-31,2020,8,27.5,6.001,313.343,0.919,1,"st","sampling",2
"2343",2020-08-31,2020,8,27.6,5.998,313.502,0.896,1,"st","sampling",2
"2344",2020-08-31,2020,8,27.7,5.996,313.653,0.865,1,"st","sampling",2
"2345",2020-08-31,2020,8,27.8,5.995,313.73,0.81,1,"st","sampling",2
"2346",2020-08-31,2020,8,27.9,5.996,313.646,0.766,1,"st","sampling",2
"2347",2020-08-31,2020,8,28,5.994,313.886,0.719,1,"st","sampling",2
"2348",2020-08-31,2020,8,28.1,5.995,313.885,0.653,1,"st","sampling",2
"2349",2020-08-31,2020,8,28.2,5.993,313.819,0.61,1,"st","sampling",2
"2350",2020-08-31,2020,8,28.3,5.994,313.802,0.583,1,"st","sampling",2
"2351",2020-08-31,2020,8,28.4,5.993,313.838,0.531,1,"st","sampling",2
"2352",2020-08-31,2020,8,28.5,5.992,313.881,0.468,1,"st","sampling",2
"2353",2020-08-31,2020,8,28.6,5.996,313.812,0.443,1,"st","sampling",2
"2354",2020-08-31,2020,8,28.7,5.994,313.83,0.409,1,"st","sampling",2
"2355",2020-08-31,2020,8,28.8,5.989,313.926,0.378,1,"st","sampling",2
"2356",2020-08-31,2020,8,28.9,5.99,313.868,0.359,1,"st","sampling",2
"2357",2020-08-31,2020,8,29,5.99,313.848,0.336,1,"st","sampling",2
"2358",2020-08-31,2020,8,29.1,5.991,313.849,0.313,1,"st","sampling",2
"2359",2020-08-31,2020,8,29.2,5.988,313.991,0.29,1,"st","sampling",2
"2360",2020-08-31,2020,8,29.3,5.988,313.965,0.272,1,"st","sampling",2
"2361",2020-08-31,2020,8,29.4,6.003,313.991,0.244,1,"st","sampling",2
"2362",2020-08-31,2020,8,29.5,5.993,313.855,0.238,1,"st","sampling",2
"2363",2020-08-31,2020,8,29.6,5.992,313.858,0.234,1,"st","sampling",2
"2364",2020-08-31,2020,8,29.7,5.988,313.995,0.228,1,"st","sampling",2
"2365",2020-08-31,2020,8,29.8,5.987,313.866,0.219,1,"st","sampling",2
"2366",2020-08-31,2020,8,29.9,5.981,314.443,0.214,1,"st","sampling",2
"2367",2020-08-31,2020,8,30,5.976,314.897,0.211,1,"st","sampling",2
"2368",2020-08-31,2020,8,30.1,5.95,329.865,0.169,1,"st","sampling",2
"2369",2020-08-31,2020,8,30.2,5.961,363.292,0.049,1,"st","sampling",2
"2370",2020-08-31,2020,8,30.3,6.008,371.081,0.022,1,"st","sampling",2
"2371",2020-09-01,2020,9,0.5,17.23,54.303,5.388,1,"fukuSW","sampling",2
"2372",2020-09-01,2020,9,0.6,17.22,54.275,5.237,1,"fukuSW","sampling",2
"2373",2020-09-01,2020,9,0.7,17.21,54.147,4.992,1,"fukuSW","sampling",2
"2374",2020-09-01,2020,9,0.8,17.207,54.058,4.891,1,"fukuSW","sampling",2
"2375",2020-09-01,2020,9,0.9,17.204,54.031,4.838,1,"fukuSW","sampling",2
"2376",2020-09-01,2020,9,1,17.197,53.949,4.787,1,"fukuSW","sampling",2
"2377",2020-09-01,2020,9,1.1,17.193,53.818,4.681,1,"fukuSW","sampling",2
"2378",2020-09-01,2020,9,1.2,17.191,53.914,4.656,1,"fukuSW","sampling",2
"2379",2020-09-01,2020,9,1.3,17.185,53.957,4.627,1,"fukuSW","sampling",2
"2380",2020-09-01,2020,9,1.4,17.17,53.953,4.561,1,"fukuSW","sampling",2
"2381",2020-09-01,2020,9,1.5,17.149,54.115,4.294,1,"fukuSW","sampling",2
"2382",2020-09-01,2020,9,1.6,17.079,54.45,4.049,1,"fukuSW","sampling",2
"2383",2020-09-01,2020,9,1.7,16.837,55.166,3.746,1,"fukuSW","sampling",2
"2384",2020-09-01,2020,9,1.8,16.562,52.921,3.413,1,"fukuSW","sampling",2
"2385",2020-09-01,2020,9,1.9,16.189,51.742,2.849,1,"fukuSW","sampling",2
"2386",2020-09-01,2020,9,2,15.767,47.478,1.955,1,"fukuSW","sampling",2
"2387",2020-09-01,2020,9,2.1,15.403,46.772,1.764,1,"fukuSW","sampling",2
"2388",2020-09-01,2020,9,2.2,14.762,47.332,1.424,1,"fukuSW","sampling",2
"2389",2020-09-01,2020,9,2.3,14.34,47.686,0.946,1,"fukuSW","sampling",2
"2390",2020-09-01,2020,9,2.4,13.715,48.239,0.688,1,"fukuSW","sampling",2
